x0,x1,x2,y
0.31958559213241444,0.8532749556441255,0.4541840004415686,1.9467035213069663
0.724823034369429,0.1537946407972693,0.35474132675090175,0.5404493427293077
0.16782735227250287,0.7768574334545595,0.8922559286820422,2.3826142690711554
0.4408272999992244,0.32296876474571284,0.7357245793312212,1.869983966356312
0.8248665833083817,0.3894885792671534,0.28565771900431924,0.26027142171330747
0.6749070699435452,0.22916348019538177,0.6070200218111037,0.4907788083857991
0.34937826454974985,0.7848091042830008,0.7564794848220121,2.2123592264034695
0.30571728052376074,0.21328361205004687,0.9665243305652103,0.8087522527527604
0.5847348940105696,0.20535434789830004,0.09316214151824043,0.32385900840471715
0.7426697566309189,0.6884856048877362,0.7278743222198595,2.044105981414649
0.8833156899734256,0.426525873405601,0.9854914438359967,1.8168927238723576
0.9852067240247153,0.29804391827947074,0.704314181951799,1.353129520031363
0.5443891146030505,0.0653272227606574,0.15626012480941057,0.6132708492130506
0.4902161207988033,0.8463291762926761,0.46360657334450256,1.5202244269975438
0.06826291924194358,0.12288155614182461,0.7751273924460677,0.7043489699558996
0.9089616077183977,0.677348931623103,0.2773670568848222,0.04813867709466279
0.1114024908899861,0.7320240459312571,0.628864028867237,2.652861374338648
0.8555403614353905,0.49694798128818496,0.909210571972952,3.209505066552717
0.41108575741135445,0.668607190683259,0.565036329251831,1.8061628595869583
0.2267224009303981,0.30132102837301544,0.17520275114740572,0.5209876254710043
0.19281233783839008,0.07614379740541921,0.4779987041076384,0.2671288193799682
0.35659422634691906,0.09095095748229934,0.213144506917442,0.9093515431524121
0.6472699461428688,0.2572571562827143,0.16837382362345069,0.4857289097748977
0.4776864749191766,0.4808449321882352,0.5849414164651742,1.028046143541636
0.12107740945955896,0.9193593982270063,0.8311585672433528,1.2737767137061264
0.5391601184513761,0.41137407930037806,0.5307205914707295,0.5115124721473442
0.14230213990894883,0.8895888024590908,0.32841993211039466,0.6441336622698411
0.1303741255617618,0.408008841760851,0.10055567916906878,0.15768483964112814
0.6655485246939149,0.2859368200446636,0.032806114361336555,0.11092257232512837
0.3637092228386244,0.3578262410462955,0.38334130040501546,0.45696295335846965
0.6582978974313242,0.5379511483898309,0.641729944451916,1.448994977945595
0.778082514720643,0.9394602706281734,0.2231389336980199,0.028377519748209946
0.08317138892822716,0.7525338335383919,0.8574269256672509,2.7304414966195774
